setid,Mole fraction of methyltriphenylphosphonium bromide,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
zOOlf,0.2,101.3,298,1.55,Naik et al. (2019),Refractive index,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,,
