setid,"MolaRity of 1-ethyl-3-methylimidazolium methanesulfonate, mol/dm3","Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
HZpxj,0.05,101,298.15,1.4125,Roy and Roy (2014),Refractive index,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AAONVE,CCCCO,butan-1-ol,,,,
