setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
rQZJq,283.15,101.325,1.47813,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,288.15,101.325,1.47668,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,293.15,101.325,1.47507,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,298.15,101.325,1.47346,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,303.15,101.325,1.47186,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,308.15,101.325,1.47025,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,313.15,101.325,1.46865,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,318.15,101.325,1.46702,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,323.15,101.325,1.4654,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,328.15,101.325,1.4638,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,333.15,101.325,1.46217,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,338.15,101.325,1.46053,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,343.15,101.325,1.45895,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,348.15,101.325,1.45727,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
rQZJq,353.15,101.325,1.45572,Almeida et al. (2013),Refractive index,Liquid,ACHRUO,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],trihexyltetradecylphosphonium methanesulfonate,,,,,,,
