setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
kovSU,0,288.15,100,1.5192,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0,293.15,100,1.5181,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0,298.15,100,1.5169,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0,303.15,100,1.5159,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0,308.15,100,1.5148,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0,313.15,100,1.5138,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0,318.15,100,1.5126,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,288.15,100,1.5188,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,293.15,100,1.5177,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,298.15,100,1.5166,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,303.15,100,1.5155,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,308.15,100,1.5144,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,313.15,100,1.5134,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.001547,318.15,100,1.5123,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.002971,288.15,100,1.5184,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.002971,293.15,100,1.5174,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.002971,298.15,100,1.5163,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
kovSU,0.002971,303.15,100,1.5152,Fang et al. (2022),Refractive index,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,,
