setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
qfNDv,0.0027,293.15,100,1.4763,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,298.15,100,1.4747,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,303.15,100,1.4732,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,308.15,100,1.4718,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,313.15,100,1.4701,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,318.15,100,1.4688,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,323.15,100,1.4674,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,328.15,100,1.4658,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,333.15,100,1.4645,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
qfNDv,0.0027,338.15,100,1.4628,Song et al. (2021),Refractive index,Liquid,ABBQsr,CCCCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-hexylpyridinium trifluoroacetate,AADYJk,O,water,,,,
