setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
soYAr,298.15,100,430.1,1.4284,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,298.15,100,486.1,1.4233,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,298.15,100,589.6,1.4176,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,298.15,100,656.3,1.4152,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,298.15,100,822.7,1.4116,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,303.15,100,430.1,1.427,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,303.15,100,486.1,1.4219,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,303.15,100,589.6,1.4161,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,303.15,100,656.3,1.4138,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,303.15,100,822.7,1.4102,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,308.15,100,430.1,1.4256,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,308.15,100,486.1,1.4206,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,308.15,100,589.6,1.4149,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,308.15,100,656.3,1.4126,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,308.15,100,822.7,1.409,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,313.15,100,430.1,1.4242,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
soYAr,313.15,100,486.1,1.4191,Arosa et al. (2018),Refractive index,Liquid,AAonnS,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-propyl-3-methylimidazolium tetrafluoroborate,,,,,,,
