setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
QZQCZ,288.15,0.89198,101,1.43344,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,288.15,0.94437,101,1.43452,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,288.15,1,101,1.43599,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0,101,1.3593,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.05087,101,1.37224,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.10037,101,1.38169,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.15044,101,1.38937,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.20097,101,1.39566,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.29906,101,1.40549,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.39764,101,1.41187,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.49762,101,1.41741,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.59345,101,1.42164,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.69813,101,1.42536,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.79935,101,1.42826,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.8407,101,1.42937,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.89198,101,1.43061,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,0.94437,101,1.43172,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,298.15,1,101,1.43322,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0,101,1.35503,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.05087,101,1.36847,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.10037,101,1.37828,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.15044,101,1.38635,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.20097,101,1.39241,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.29906,101,1.40179,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.39764,101,1.40885,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.49762,101,1.41441,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.59345,101,1.41857,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.69813,101,1.42243,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.79935,101,1.42543,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.8407,101,1.42653,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.89198,101,1.42781,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,0.94437,101,1.42894,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,308.15,1,101,1.4304,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0,101,1.35073,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.05087,101,1.3647,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.10037,101,1.37496,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.15044,101,1.38336,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.20097,101,1.38923,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.29906,101,1.39872,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.39764,101,1.40581,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.49762,101,1.41137,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.59345,101,1.41564,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.69813,101,1.41956,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.79935,101,1.42262,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.8407,101,1.42372,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.89198,101,1.42501,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,0.94437,101,1.42619,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,318.15,1,101,1.42767,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0,101,1.3463,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.05087,101,1.36088,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.10037,101,1.37123,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.15044,101,1.3795,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.20097,101,1.38584,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.29906,101,1.39607,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.39764,101,1.40267,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.49762,101,1.40841,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.59345,101,1.41275,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.69813,101,1.41673,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.79935,101,1.41981,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.8407,101,1.42093,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.89198,101,1.42222,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,0.94437,101,1.42346,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
QZQCZ,328.15,1,101,1.42494,Vercher et al. (2010b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
