setid,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
MVcNT,100,293.15,1.54699,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
MVcNT,100,298.15,1.54575,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
MVcNT,100,303.15,1.54445,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
MVcNT,100,308.15,1.54312,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
MVcNT,100,313.15,1.54186,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
MVcNT,100,318.15,1.54052,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
MVcNT,100,323.15,1.53928,Patel et al. (2016),Refractive index,Metastable liquid,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,,,,,
