setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
bbDZg,0.00205,303.15,100,1.5386,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,308.15,100,1.537,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,313.15,100,1.5352,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,318.15,100,1.5338,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,323.15,100,1.5325,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,328.15,100,1.5308,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,333.15,100,1.529,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00205,338.15,100,1.5273,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,303.15,100,1.5384,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,308.15,100,1.5368,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,313.15,100,1.5349,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,318.15,100,1.5335,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,323.15,100,1.5322,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,328.15,100,1.5306,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,333.15,100,1.5288,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00353,338.15,100,1.527,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,303.15,100,1.5381,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,308.15,100,1.5365,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,313.15,100,1.5347,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,318.15,100,1.5332,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,323.15,100,1.5319,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,328.15,100,1.5303,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,333.15,100,1.5286,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00496,338.15,100,1.5268,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,303.15,100,1.5378,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,308.15,100,1.5362,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,313.15,100,1.5344,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,318.15,100,1.5329,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,323.15,100,1.5316,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,328.15,100,1.5301,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
bbDZg,0.00639,333.15,100,1.5283,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAkKPA,CCC[n+]1ccccc1.N#C[N-]C#N,1-propylpyridinium dicyanamide,,,,
