setid,Mole fraction of ethanol,Mole fraction of water,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
VGdsM,0.0391,0.9485,101,298.15,1.36168,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0443,0.9286,101,298.15,1.37971,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0466,0.942,101,298.15,1.35735,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0557,0.8922,101,298.15,1.40241,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0559,0.9196,101,298.15,1.37677,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0658,0.8853,101,298.15,1.39835,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0704,0.8361,101,298.15,1.42669,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0837,0.9045,101,298.15,1.36754,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0849,0.8322,101,298.15,1.42068,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0944,0.8799,101,298.15,1.38277,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0956,0.7479,101,298.15,1.44815,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.0978,0.3563,101,298.15,1.49186,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1016,0.5285,101,298.15,1.48102,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1017,0.5391,101,298.15,1.47899,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1018,0.8875,101,298.15,1.36233,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1026,0.3681,101,298.15,1.49008,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1038,0.1883,101,298.15,1.49678,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1121,0.8389,101,298.15,1.40185,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1155,0.8615,101,298.15,1.37705,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1191,0.7283,101,298.15,1.44645,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1346,0.8542,101,298.15,1.3715,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1401,0.8149,101,298.15,1.39675,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1448,0.7692,101,298.15,1.42208,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1526,0.8234,101,298.15,1.38432,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1611,0.8289,101,298.15,1.36564,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1724,0.7526,101,298.15,1.41499,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1795,0.7752,101,298.15,1.40024,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1915,0.6686,101,298.15,1.43991,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1918,0.7872,101,298.15,1.37779,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1956,0.1559,101,298.15,1.49268,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.1958,0.7938,101,298.15,1.37467,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2017,0.4791,101,298.15,1.47069,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.203,0.4688,101,298.15,1.47277,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2167,0.1646,101,298.15,1.48986,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.218,0.7411,101,298.15,1.39389,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2252,0.6969,101,298.15,1.41713,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2264,0.7517,101,298.15,1.38536,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2306,0.3039,101,298.15,1.48282,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2316,0.7592,101,298.15,1.3675,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2543,0.7045,101,298.15,1.3984,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2634,0.7175,101,298.15,1.37721,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2651,0.6684,101,298.15,1.40855,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2665,0.7241,101,298.15,1.37736,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2888,0.5881,101,298.15,1.43191,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2915,0.1373,101,298.15,1.48642,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2957,0.6843,101,298.15,1.38586,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.296,0.2888,101,298.15,1.47552,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.2995,0.412,101,298.15,1.46413,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3014,0.2759,101,298.15,1.47724,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3049,0.6587,101,298.15,1.39002,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3108,0.6199,101,298.15,1.41215,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3119,0.6798,101,298.15,1.36822,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3185,0.1432,101,298.15,1.48261,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.34,0.6236,101,298.15,1.39625,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3432,0.6397,101,298.15,1.37591,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3471,0.5398,101,298.15,1.42552,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3611,0.581,101,298.15,1.40186,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3868,0.5958,101,298.15,1.38617,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3927,0.5022,101,298.15,1.42361,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.394,0.2486,101,298.15,1.46692,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3952,0.5731,101,298.15,1.38603,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.3985,0.1166,101,298.15,1.47807,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4003,0.3599,101,298.15,1.45248,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4031,0.5369,101,298.15,1.40728,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4061,0.3493,101,298.15,1.45364,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4164,0.1226,101,298.15,1.47455,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4352,0.5501,101,298.15,1.37405,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4518,0.4532,101,298.15,1.41551,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4603,0.5328,101,298.15,1.38144,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.461,0.4902,101,298.15,1.39472,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
