setid,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ucOQq,100,323.15,1.50991,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
ucOQq,100,328.15,1.50884,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
ucOQq,100,333.15,1.50769,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
ucOQq,100,338.15,1.50654,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
ucOQq,100,343.15,1.50552,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
ucOQq,100,348.15,1.5044,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
ucOQq,100,353.15,1.50327,Lee et al. (2016),Refractive index,Liquid,ABRkia,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CNC(CO)(CO)CO,"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",,,,,,,
