setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
vqOAG,298.15,101.325,1.50813,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,303.15,101.325,1.50692,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,308.15,101.325,1.50581,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,313.15,101.325,1.50486,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,318.15,101.325,1.50398,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,323.15,101.325,1.50317,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,328.15,101.325,1.50203,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
vqOAG,333.15,101.325,1.50129,Ziyada et al. (2012),Refractive index,Liquid,AAzuzx,CCCCCCCCn1cc[n+](CCC#N)c1.[Cl-],3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,,,,,,,
