setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ieIkS,283.15,101.325,1.4757,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,288.15,101.325,1.4742,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,293.15,101.325,1.4727,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,298.15,101.325,1.4712,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,303.15,101.325,1.4698,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,308.15,101.325,1.4683,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,313.15,101.325,1.4668,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,318.15,101.325,1.4654,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,323.15,101.325,1.4639,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,328.15,101.325,1.4625,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,333.15,101.325,1.461,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,338.15,101.325,1.4596,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,343.15,101.325,1.4582,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,348.15,101.325,1.4568,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
ieIkS,353.15,101.325,1.4554,Seki et al. (2019),Refractive index,Liquid,ABIrOD,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butylpyridinium bis(fluorosulfonyl)amide,,,,,,,
