setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
pjyaI,279.902,82,632.8,1.3832,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,281.966,82,632.8,1.3825,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,283.724,82,632.8,1.3823,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,284.941,82,632.8,1.3821,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,285.795,82,632.8,1.382,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,286.616,82,632.8,1.3821,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,287.131,82,632.8,1.3821,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,287.608,82,632.8,1.3821,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,288.004,82,632.8,1.3821,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,288.394,82,632.8,1.3823,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,288.762,82,632.8,1.3825,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,289.078,82,632.8,1.3827,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,289.37,82,632.8,1.3829,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,289.621,82,632.8,1.3831,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,289.859,82,632.8,1.3834,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.059,82,632.8,1.3836,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.218,82,632.8,1.3838,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.354,82,632.8,1.384,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.453,82,632.8,1.3843,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.488,82,632.8,1.3844,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.569,82,632.8,1.3845,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
pjyaI,290.636,82,632.8,1.3847,Zhang et al. (2016f),Refractive index,Liquid mixture 1,Liquid mixture 2,,41,AALcwx,CC(C)O,propan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
