setid,"Temperature, K",Mole fraction of 1-octyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
mtGfa,326.063,0.158,101,1.3955,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.135,0.054,101,1.3888,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.135,0.155,101,1.3953,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.166,0.055,101,1.3889,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.166,0.152,101,1.3951,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.221,0.057,101,1.389,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.221,0.15,101,1.395,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.249,0.058,101,1.3891,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.249,0.149,101,1.3949,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.276,0.06,101,1.3892,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.276,0.147,101,1.3948,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.326,0.061,101,1.3893,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.326,0.142,101,1.3945,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.352,0.063,101,1.3894,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.352,0.14,101,1.3944,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.385,0.064,101,1.3895,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.385,0.139,101,1.3943,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.413,0.066,101,1.3896,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.413,0.134,101,1.394,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.427,0.067,101,1.3897,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.427,0.132,101,1.3939,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.441,0.069,101,1.3898,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.441,0.129,101,1.3937,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.463,0.072,101,1.39,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.463,0.127,101,1.3936,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.48,0.073,101,1.3901,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.48,0.126,101,1.3935,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.495,0.076,101,1.3903,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.495,0.124,101,1.3934,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.511,0.079,101,1.3905,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.511,0.119,101,1.3931,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.517,0.081,101,1.3906,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.517,0.117,101,1.393,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.526,0.082,101,1.3907,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
mtGfa,326.526,0.113,101,1.3927,Cui et al. (2013),Refractive index,Liquid,AAONVE,CCCCO,butan-1-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
