setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
aUJTZ,285.208,100,632.8,1.419,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,286.713,100,632.8,1.4171,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,288.273,100,632.8,1.415,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,289.761,100,632.8,1.4127,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,290.887,100,632.8,1.411,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,291.919,100,632.8,1.409,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,292.822,100,632.8,1.4071,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,293.556,100,632.8,1.4054,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,294.146,100,632.8,1.4037,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,294.691,100,632.8,1.4019,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.154,100,632.8,1.4002,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.344,100,632.8,1.3994,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.473,100,632.8,1.3988,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.57,100,632.8,1.3983,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.661,100,632.8,1.3978,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.745,100,632.8,1.3974,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.816,100,632.8,1.3969,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.868,100,632.8,1.3966,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.942,100,632.8,1.3963,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,295.986,100,632.8,1.396,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.017,100,632.8,1.3957,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.061,100,632.8,1.3954,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.099,100,632.8,1.395,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.138,100,632.8,1.3947,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.174,100,632.8,1.3944,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.19,100,632.8,1.3941,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.231,100,632.8,1.3938,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
aUJTZ,296.252,100,632.8,1.3934,Tao et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
