setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
NLJGD,308.15,0.39964,101,1.41218,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,0.49649,101,1.41681,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,0.60201,101,1.42062,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,0.70429,101,1.42347,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,0.7945,101,1.42604,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,0.84213,101,1.4268,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,0.89876,101,1.42815,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,308.15,1,101,1.4304,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0,101,1.37471,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.05007,101,1.38243,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.10135,101,1.38877,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.15027,101,1.3938,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.20005,101,1.39795,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.24971,101,1.40127,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.30078,101,1.40445,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.39964,101,1.40923,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.49649,101,1.41376,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.60201,101,1.41752,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.70429,101,1.42076,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.7945,101,1.42323,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.84213,101,1.42398,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,0.89876,101,1.42533,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,318.15,1,101,1.42767,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0,101,1.37036,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.05007,101,1.37892,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.10135,101,1.38613,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.15027,101,1.39112,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.20005,101,1.39522,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.24971,101,1.39872,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.30078,101,1.40173,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.39964,101,1.40634,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.49649,101,1.41082,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.60201,101,1.41447,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.70429,101,1.41793,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.7945,101,1.4204,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.84213,101,1.42115,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,0.89876,101,1.42258,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,328.15,1,101,1.42494,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0,101,1.36587,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.05007,101,1.37545,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.10135,101,1.38306,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.15027,101,1.38856,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.20005,101,1.39266,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.24971,101,1.39631,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.30078,101,1.39926,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.39964,101,1.40392,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.49649,101,1.4078,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.60201,101,1.41163,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.70429,101,1.41508,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.7945,101,1.41758,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.84213,101,1.41838,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,0.89876,101,1.41984,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
NLJGD,338.15,1,101,1.42222,Vercher et al. (2010b),Refractive index,Liquid,AALcLI,CCCO,propan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
