setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Qfzat,305.33,101.325,1.39836,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,307.19,101.325,1.39768,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,309.52,101.325,1.39693,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,310.93,101.325,1.39651,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,312.26,101.325,1.3961,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,313.62,101.325,1.3959,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,314.86,101.325,1.39572,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,315.45,101.325,1.39574,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,316.07,101.325,1.39586,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,316.39,101.325,1.39603,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,316.69,101.325,1.3962,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,316.92,101.325,1.39627,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,317.09,101.325,1.39658,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,317.2,101.325,1.39678,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,317.24,101.325,1.3971,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,317.28,101.325,1.39731,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,317.3,101.325,1.39753,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
Qfzat,317.315,101.325,1.39774,Wagner et al. (2004b),Refractive index,Liquid mixture 1,Liquid mixture 2,,18,AAQxVB,CCCC(C)O,pentan-2-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,
