setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ugbpj,0.0025,293.15,100,1.5088,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,298.15,100,1.5074,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,303.15,100,1.5059,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,308.15,100,1.5045,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,313.15,100,1.5029,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,318.15,100,1.5019,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,323.15,100,1.5004,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,328.15,100,1.499,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,333.15,100,1.498,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,338.15,100,1.4968,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0025,343.15,100,1.4952,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,293.15,100,1.5068,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,298.15,100,1.5055,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,303.15,100,1.5042,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,308.15,100,1.5029,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,313.15,100,1.5011,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,318.15,100,1.5,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,323.15,100,1.4985,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,328.15,100,1.4971,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,333.15,100,1.4961,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,338.15,100,1.4949,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0056,343.15,100,1.4935,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,293.15,100,1.5063,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,298.15,100,1.5048,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,303.15,100,1.5035,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,308.15,100,1.5023,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,313.15,100,1.5004,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,318.15,100,1.4993,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,323.15,100,1.4978,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,328.15,100,1.4964,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,333.15,100,1.4954,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,338.15,100,1.4942,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0069,343.15,100,1.4928,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,293.15,100,1.505,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,298.15,100,1.5036,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,303.15,100,1.5022,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,308.15,100,1.5012,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,313.15,100,1.4993,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,318.15,100,1.498,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,323.15,100,1.4965,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,328.15,100,1.4952,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,333.15,100,1.4941,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,338.15,100,1.4929,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0091,343.15,100,1.4916,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,293.15,100,1.5047,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,298.15,100,1.5032,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,303.15,100,1.5019,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,308.15,100,1.501,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,313.15,100,1.4991,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,318.15,100,1.4977,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,323.15,100,1.4962,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,328.15,100,1.4948,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,333.15,100,1.4938,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,338.15,100,1.4925,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0098,343.15,100,1.4913,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0113,293.15,100,1.5039,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0113,298.15,100,1.5024,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ugbpj,0.0113,303.15,100,1.5012,Song et al. (2021),Refractive index,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,,
