setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
nRQfE,298.15,101.325,1.4546,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,303.15,101.325,1.4532,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,308.15,101.325,1.4518,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,313.15,101.325,1.4504,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,318.15,101.325,1.4491,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,323.15,101.325,1.4477,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,328.15,101.325,1.4464,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,333.15,101.325,1.4451,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,338.15,101.325,1.4439,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
nRQfE,343.15,101.325,1.443,Claros et al. (2012),Refractive index,Liquid,ADKioe,NC(=O)Cn1cc[n+](CCCCn2cc[n+](CC(N)=O)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-amino-2-oxoethyl)-3-(4-(3-(2-amino-2-oxoethyl)-1H-imidazol-3-ium-1-yl)butyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
