setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
cVbeb,281.275,101,632.8,1.4394,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,283.268,101,632.8,1.4389,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,285.441,101,632.8,1.4382,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,287.215,101,632.8,1.4375,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,289.171,101,632.8,1.4368,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,291.346,101,632.8,1.4359,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,292.361,101,632.8,1.4355,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,293.46,101,632.8,1.4348,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,294.187,101,632.8,1.4344,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
cVbeb,294.915,101,632.8,1.434,Lv et al. (2010),Refractive index,Liquid mixture 1,Liquid mixture 2,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
