setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Nwstv,308.15,0.01113,101,1.4823,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,308.15,0.01267,101,1.4821,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,313.15,0,101,1.4831,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,313.15,0.007,101,1.4818,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,313.15,0.00814,101,1.4815,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,313.15,0.00962,101,1.4813,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,313.15,0.01113,101,1.481,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,313.15,0.01267,101,1.4807,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,318.15,0,101,1.482,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,318.15,0.007,101,1.4807,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,318.15,0.00814,101,1.4804,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,318.15,0.00962,101,1.4801,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,318.15,0.01113,101,1.4798,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,318.15,0.01267,101,1.4796,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,323.15,0,101,1.4807,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,323.15,0.007,101,1.4794,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,323.15,0.00814,101,1.4792,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,323.15,0.00962,101,1.4789,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,323.15,0.01113,101,1.4786,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,323.15,0.01267,101,1.4784,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,328.15,0,101,1.4795,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,328.15,0.007,101,1.4782,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,328.15,0.00814,101,1.478,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,328.15,0.00962,101,1.4777,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,328.15,0.01113,101,1.4775,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,328.15,0.01267,101,1.4771,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,333.15,0,101,1.4782,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,333.15,0.007,101,1.4769,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,333.15,0.00814,101,1.4767,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,333.15,0.00962,101,1.4764,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,333.15,0.01113,101,1.4762,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,333.15,0.01267,101,1.4758,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,338.15,0,101,1.4771,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,338.15,0.007,101,1.4758,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,338.15,0.00814,101,1.4756,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,338.15,0.00962,101,1.4753,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,338.15,0.01113,101,1.475,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
Nwstv,338.15,0.01267,101,1.4748,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGQS,CC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium acetate,,,,
