setid,"MolaLity of 1-ethyl-3-methylimidazolium nitrate, mol/kg","Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
QfVnt,0.0537,298.15,101,1.4373,Roy et al. (2015),Refractive index,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAhPAz,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-ethyl-3-methylimidazolium nitrate,,,,
