setid,Weight fraction of lithium bis((trifluoromethyl)sulfonyl)amide,"Temperature, K",Solvent: Weight fraction of 1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
DaQYv,0.1,298.15,0.5,101,1.44405,Garca-Garabal et al. (2022),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAPByN,CS(C)=O,dimethyl sulfoxide,
DaQYv,0.15,298.15,0.5,101,1.4422,Garca-Garabal et al. (2022),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAPByN,CS(C)=O,dimethyl sulfoxide,
DaQYv,0.2,298.15,0.5,101,1.43874,Garca-Garabal et al. (2022),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAPByN,CS(C)=O,dimethyl sulfoxide,
DaQYv,0.3,298.15,0.5,101,1.43347,Garca-Garabal et al. (2022),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAPByN,CS(C)=O,dimethyl sulfoxide,
DaQYv,0.35,298.15,0.5,101,1.43054,Garca-Garabal et al. (2022),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,ABabds,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,AAPByN,CS(C)=O,dimethyl sulfoxide,
