setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
rIsKe,298.15,0.0011,101,1.37513,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.0019,101,1.37534,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.0024,101,1.37542,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.4893,101,1.40818,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.6123,101,1.41101,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.6958,101,1.41282,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.811,101,1.41451,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.926,101,1.41628,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,0.9933,101,1.41766,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,298.15,1,101,1.41787,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0,101,1.37278,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.0011,101,1.37296,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.0019,101,1.37319,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.0024,101,1.37337,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.4893,101,1.40669,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.6123,101,1.40962,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.6958,101,1.41139,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.811,101,1.41312,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.926,101,1.4149,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,0.9933,101,1.41624,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
rIsKe,303.15,1,101,1.41643,Pereiro and Rodriguez (2007a),Refractive index,Liquid,AALcwx,CC(C)O,propan-2-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,,
