setid,"Temperature, K","Pressure, kPa",Mole fraction of tetraoctylammonium bromide,Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
UgYOO,298.1,100,0.333,1.455,Shishov et al. (2022),Refractive index,Liquid,ACBIrh,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],tetraoctylammonium bromide,AAWRkO,CCCCCC(=O)O,hexanoic acid,,,,
