setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ZoyKf,0.0079,328.15,100,1.5546,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0079,333.15,100,1.5536,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0079,338.15,100,1.5525,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0079,343.15,100,1.5514,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,293.15,100,1.5626,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,298.15,100,1.5613,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,303.15,100,1.5602,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,308.15,100,1.5591,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,313.15,100,1.5579,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,318.15,100,1.5562,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,323.15,100,1.5552,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,328.15,100,1.5539,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,333.15,100,1.5529,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,338.15,100,1.5518,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0094,343.15,100,1.5505,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,293.15,100,1.5613,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,298.15,100,1.5602,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,303.15,100,1.559,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,308.15,100,1.5579,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,313.15,100,1.5565,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,318.15,100,1.5552,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,323.15,100,1.554,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,328.15,100,1.5527,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,333.15,100,1.5518,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,338.15,100,1.5506,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
ZoyKf,0.0114,343.15,100,1.5493,Song et al. (2021),Refractive index,Liquid,AAqbEg,CC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-ethylpyridinium trifluoroacetate,AADYJk,O,water,,,,
