setid,"Temperature, K","Pressure, kPa","Mole fraction of 1,2-ethanediol",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
EPTQU,288.15,101.3,0.2,1.5622,Kareem et al. (2010),Refractive index,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,,,,
EPTQU,308.15,101.3,0.2,1.5542,Kareem et al. (2010),Refractive index,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,,,,
EPTQU,328.15,101.3,0.2,1.5483,Kareem et al. (2010),Refractive index,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,,,,
EPTQU,338.15,101.3,0.2,1.5446,Kareem et al. (2010),Refractive index,Liquid,AALwIY,OCCO,"1,2-ethanediol",ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,,,,
