setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
pkKbv,293.15,101.325,1.44562,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,298.15,101.325,1.44412,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,303.15,101.325,1.4426,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,308.15,101.325,1.44108,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,313.15,101.325,1.43954,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,318.15,101.325,1.43794,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,323.15,101.325,1.43641,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,328.15,101.325,1.43493,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,333.15,101.325,1.43344,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,338.15,101.325,1.43195,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
pkKbv,343.15,101.325,1.43047,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTYy,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
