setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
MMErb,283.15,101.325,1.51774,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,288.15,101.325,1.51605,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,293.15,101.325,1.51441,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,298.15,101.325,1.51278,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,303.15,101.325,1.51121,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,308.15,101.325,1.50963,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,313.15,101.325,1.50808,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,318.15,101.325,1.50655,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,323.15,101.325,1.50502,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,328.15,101.325,1.50351,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,333.15,101.325,1.50191,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,338.15,101.325,1.5003,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,343.15,101.325,1.49865,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,348.15,101.325,1.49708,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
MMErb,353.15,101.325,1.49557,Seki et al. (2012),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
