setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
pzRUs,293.15,101.325,1.4474,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,298.15,101.325,1.4456,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,303.15,101.325,1.4437,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,308.15,101.325,1.4417,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,313.15,101.325,1.4395,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,318.15,101.325,1.4376,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,323.15,101.325,1.4356,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,328.15,101.325,1.4339,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,333.15,101.325,1.4319,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,338.15,101.325,1.43,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
pzRUs,343.15,101.325,1.428,Keshapolla et al. (2019),Refractive index,Liquid,ABgxZs,CCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,trioctylammonium butanoate,,,,,,,
