setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ErGGO,319.697,114,632.8,1.3944,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,320.859,114,632.8,1.3933,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,321.986,114,632.8,1.3922,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,323.142,114,632.8,1.3911,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,323.985,114,632.8,1.3901,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,324.831,114,632.8,1.3892,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,325.652,114,632.8,1.3881,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,326.272,114,632.8,1.3875,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,326.379,114,632.8,1.3874,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,326.847,114,632.8,1.3869,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
