setid,Mole fraction of 1-ethyl-3-methylimidazolium methanesulfonate,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
dyDBa,0.3,298.15,101,1.5651,Anantharaj and Banerjee (2013),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,,
dyDBa,0.4,298.15,101,1.5506,Anantharaj and Banerjee (2013),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,,
dyDBa,0.5,298.15,101,1.5395,Anantharaj and Banerjee (2013),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,,
dyDBa,0.6,298.15,101,1.5264,Anantharaj and Banerjee (2013),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,,
dyDBa,0.7,298.15,101,1.5176,Anantharaj and Banerjee (2013),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,,
dyDBa,0.8,298.15,101,1.503,Anantharaj and Banerjee (2013),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,,,,
