setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ndrXH,298.15,0.0116,100,1.509,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,298.15,0.0135,100,1.5086,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,298.15,0.0161,100,1.508,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,303.15,0.0065,100,1.5088,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,303.15,0.0092,100,1.5082,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,303.15,0.0116,100,1.5077,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,303.15,0.0135,100,1.5073,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,303.15,0.0161,100,1.5068,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,308.15,0.0065,100,1.5074,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,308.15,0.0092,100,1.5069,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,308.15,0.0116,100,1.5064,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,308.15,0.0135,100,1.5061,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,308.15,0.0161,100,1.5056,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,313.15,0.0065,100,1.506,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,313.15,0.0092,100,1.5055,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,313.15,0.0116,100,1.5052,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,313.15,0.0135,100,1.5048,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,313.15,0.0161,100,1.5044,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,318.15,0.0065,100,1.5044,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,318.15,0.0092,100,1.504,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,318.15,0.0116,100,1.5036,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,318.15,0.0135,100,1.5033,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,318.15,0.0161,100,1.5028,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,323.15,0.0065,100,1.5029,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,323.15,0.0092,100,1.5024,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,323.15,0.0116,100,1.5021,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,323.15,0.0135,100,1.5018,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,323.15,0.0161,100,1.5013,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,328.15,0.0065,100,1.5015,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,328.15,0.0092,100,1.5011,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,328.15,0.0116,100,1.5007,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,328.15,0.0135,100,1.5004,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
ndrXH,328.15,0.0161,100,1.4999,Zhang et al. (2017e),Refractive index,Liquid,AADYJk,O,water,AAupRm,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-propyl-3-methylimidazolium DL-threoninate,,,,
