setid,"Temperature, K","Mole fraction of 4,6-dimethyldibenzo[b,d]thiophene","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
SXzZu,298.2,0.0027,95,1.4201,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
SXzZu,298.2,0.0057,95,1.4207,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
SXzZu,298.2,0.0097,95,1.4215,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
SXzZu,313.2,0.0072,95,1.4146,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
SXzZu,313.2,0.0106,95,1.4153,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
SXzZu,313.2,0.0135,95,1.4159,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
