setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
KdssD,0.0101,303.15,100,1.5156,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0101,308.15,100,1.5143,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0101,313.15,100,1.5133,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0101,318.15,100,1.5123,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0101,323.15,100,1.511,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0101,328.15,100,1.5095,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,293.15,100,1.5186,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,298.15,100,1.5171,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,303.15,100,1.5158,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,308.15,100,1.5145,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,313.15,100,1.5135,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,318.15,100,1.5125,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,323.15,100,1.5112,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0123,328.15,100,1.5097,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,293.15,100,1.5187,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,298.15,100,1.5172,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,303.15,100,1.5159,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,308.15,100,1.5146,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,313.15,100,1.5136,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,318.15,100,1.5127,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,323.15,100,1.5114,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0135,328.15,100,1.5099,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,293.15,100,1.5189,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,298.15,100,1.5173,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,303.15,100,1.516,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,308.15,100,1.5147,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,313.15,100,1.5138,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,318.15,100,1.5128,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,323.15,100,1.5116,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
KdssD,0.0148,328.15,100,1.51,Fang et al. (2014),Refractive index,Liquid,ABFdeu,CCCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],1-pentyl-3-methylimidazolium DL-glutamate,AADYJk,O,water,,,,
