setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
lySPE,283.15,101.325,1.45518,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,285.65,101.325,1.45452,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,288.15,101.325,1.45384,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,290.65,101.325,1.45314,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,293.15,101.325,1.45248,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,295.65,101.325,1.4518,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,298.15,101.325,1.45114,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,300.65,101.325,1.45045,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,303.15,101.325,1.44976,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,305.65,101.325,1.44909,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,308.15,101.325,1.44842,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,310.65,101.325,1.44773,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,313.15,101.325,1.44706,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,315.65,101.325,1.44637,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,318.15,101.325,1.44566,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,320.65,101.325,1.44495,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,323.15,101.325,1.44428,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,325.65,101.325,1.44361,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
lySPE,328.15,101.325,1.44293,Bandres et al. (2008a),Refractive index,Liquid,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,,,,,
