setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
AzaVT,288.15,101.325,1.4561,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,293.2,101.325,1.4548,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,298.2,101.325,1.4534,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,303.15,101.325,1.452,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,308.15,101.325,1.4507,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,313.18,101.325,1.4492,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,318.15,101.325,1.4478,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
AzaVT,323.15,101.325,1.4464,Alvarez et al. (2010),Refractive index,Liquid,AAcjLb,CCC(=O)[O-].C[NH2+]CCO,2-hydroxy-N-methylethanaminium propionate,,,,,,,
