setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Comjb,293.15,101.325,1.5447,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,298.15,101.325,1.5429,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,303.15,101.325,1.5416,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,308.15,101.325,1.5408,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,313.15,101.325,1.5397,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,318.15,101.325,1.5388,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,323.15,101.325,1.5382,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,328.15,101.325,1.5366,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,333.15,101.325,1.5349,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,338.15,101.325,1.5341,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
Comjb,343.15,101.325,1.5326,Tao et al. (2013),Refractive index,Liquid,AAoCFs,C[N+](C)(C)CCO.N[C@@H](CO)C(=O)[O-],"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",,,,,,,
