setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
YjeiK,0,288.15,101,1.4906,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,293.15,101,1.4895,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,298.15,101,1.4884,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,303.15,101,1.4874,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,308.15,101,1.4861,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,313.15,101,1.4851,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,318.15,101,1.484,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,323.15,101,1.4829,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0,328.15,101,1.4818,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,288.15,101,1.4892,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,293.15,101,1.4881,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,298.15,101,1.487,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,303.15,101,1.486,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,308.15,101,1.4847,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,313.15,101,1.4836,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,318.15,101,1.4825,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,323.15,101,1.4815,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0088,328.15,101,1.4803,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,288.15,101,1.4887,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,293.15,101,1.4877,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,298.15,101,1.4865,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,303.15,101,1.4855,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,308.15,101,1.4842,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,313.15,101,1.4832,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,318.15,101,1.4821,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,323.15,101,1.481,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.0113,328.15,101,1.48,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,288.15,101,1.4882,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,293.15,101,1.4872,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,298.15,101,1.486,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,303.15,101,1.485,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,308.15,101,1.4838,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,313.15,101,1.4826,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,318.15,101,1.4816,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,323.15,101,1.4805,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.014,328.15,101,1.4795,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.017,288.15,101,1.4878,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
YjeiK,0.017,293.15,101,1.4868,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,,
