setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
jamkm,0.012,318.15,101,1.4877,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.012,323.15,101,1.4859,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.012,328.15,101,1.4841,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,288.15,101,1.4974,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,293.15,101,1.4957,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,298.15,101,1.4938,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,303.15,101,1.4918,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,308.15,101,1.4896,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,313.15,101,1.488,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,318.15,101,1.4865,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,323.15,101,1.4846,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01501,328.15,101,1.4827,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,288.15,101,1.4965,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,293.15,101,1.4949,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,298.15,101,1.493,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,303.15,101,1.4909,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,308.15,101,1.4886,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,313.15,101,1.487,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,318.15,101,1.4854,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,323.15,101,1.4834,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
jamkm,0.01804,328.15,101,1.4815,Zhao et al. (2021b),Refractive index,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,,
