setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Wtkro,281.275,101,632.8,1.4258,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,283.268,101,632.8,1.4256,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,285.441,101,632.8,1.4253,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,287.215,101,632.8,1.425,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,289.171,101,632.8,1.4248,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,291.346,101,632.8,1.4246,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,292.361,101,632.8,1.4245,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,293.46,101,632.8,1.4245,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,294.187,101,632.8,1.4245,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
Wtkro,294.915,101,632.8,1.4245,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AAOgLD,OCCCO,"propan-1,3-diol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
