setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ilHRn,283.15,101.325,1.50866,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,288.15,101.325,1.50713,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,293.15,101.325,1.50554,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,298.15,101.325,1.50393,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,303.15,101.325,1.50222,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,308.15,101.325,1.5005,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,313.15,101.325,1.4988,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,318.15,101.325,1.49701,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,323.15,101.325,1.49521,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,328.15,101.325,1.4935,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,333.15,101.325,1.4918,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,338.15,101.325,1.49017,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,343.15,101.325,1.48848,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,348.15,101.325,1.48694,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
ilHRn,353.15,101.325,1.48541,Neves et al. (2013b),Refractive index,Liquid,AAstlh,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-hexyl-3-methylimidazolium dicyanamide,,,,,,,
