setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
qVAuG,0.01112,318.15,101,1.49,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01112,323.15,101,1.4885,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01112,328.15,101,1.4871,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,288.15,101,1.4982,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,293.15,101,1.4967,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,298.15,101,1.4952,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,303.15,101,1.4936,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,308.15,101,1.492,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,313.15,101,1.4905,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,318.15,101,1.489,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,323.15,101,1.4875,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01425,328.15,101,1.4861,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,288.15,101,1.4971,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,293.15,101,1.4956,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,298.15,101,1.4941,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,303.15,101,1.4925,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,308.15,101,1.4909,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,313.15,101,1.4894,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,318.15,101,1.4879,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,323.15,101,1.4864,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
qVAuG,0.01711,328.15,101,1.485,Zhao et al. (2021b),Refractive index,Liquid,AAxZXm,NC(C)C(=O)[O-].COCCCCN1C=[N+](C=C1)C,1-(4-methoxybutyl)-3-methylimidazolium DL-alaninate,AADYJk,O,water,,,,
