setid,"Temperature, K","Pressure, kPa","MolaLity of 1-hexyl-3-methyl-1H-imidazolium bromide, mol/kg",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
aRGjF,298.15,101.33,0.0999,1.4236,Shekaari et al. (2015d),Refractive index,Liquid,AAQJlb,C1CCCCC1,cyclohexane,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,,
