setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
wWMuu,293.15,101.325,1.49833,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,298.15,101.325,1.49681,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,298.15,101.325,1.49687,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,298.15,101.325,1.49687,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,303.15,101.325,1.49539,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,308.15,101.325,1.49394,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,313.15,101.325,1.49248,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,318.15,101.325,1.49099,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,323.15,101.325,1.4895,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,328.15,101.325,1.48801,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,328.15,101.325,1.48821,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,333.15,101.325,1.48652,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,338.15,101.325,1.48505,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
wWMuu,343.15,101.325,1.4836,Gonzalez et al. (2013b),Refractive index,Liquid,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,,,,,
