setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ZQNsR,0.00319,313.15,100,1.5281,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00319,318.15,100,1.5265,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00319,323.15,100,1.5248,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00319,328.15,100,1.5232,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00319,333.15,100,1.5212,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00319,338.15,100,1.5197,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,303.15,100,1.5319,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,308.15,100,1.5301,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,313.15,100,1.5279,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,318.15,100,1.5262,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,323.15,100,1.5245,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,328.15,100,1.523,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,333.15,100,1.5209,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00477,338.15,100,1.5194,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,303.15,100,1.5317,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,308.15,100,1.5298,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,313.15,100,1.5277,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,318.15,100,1.526,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,323.15,100,1.5243,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,328.15,100,1.5227,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,333.15,100,1.5207,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.00627,338.15,100,1.5192,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,303.15,100,1.5315,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,308.15,100,1.5296,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,313.15,100,1.5275,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,318.15,100,1.5258,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,323.15,100,1.5241,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,328.15,100,1.5225,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,333.15,100,1.5204,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
ZQNsR,0.0078,338.15,100,1.5189,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AAmufZ,CCCC[n+]1ccccc1.N#C[N-]C#N,1-butylpyridinium dicyanamide,,,,
