setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
uDDuz,0,288.15,100,1.4818,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0,293.15,100,1.4802,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0,298.15,100,1.4784,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0,303.15,100,1.4769,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0,308.15,100,1.4754,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0,313.15,100,1.4742,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0,318.15,100,1.4728,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0.00485,288.15,100,1.48,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0.00485,293.15,100,1.4785,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0.00485,298.15,100,1.477,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
uDDuz,0.00485,303.15,100,1.4756,Wang et al. (2022f),Refractive index,Liquid,AAuylj,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium lactate,AADYJk,O,water,,,,
