setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
pnVbh,283.15,100,1.45294,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,285.65,100,1.45227,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,288.15,100,1.4516,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,290.65,100,1.45092,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,293.15,100,1.45023,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,295.65,100,1.44956,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,298.15,100,1.44889,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,300.65,100,1.44821,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,303.15,100,1.44753,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,305.65,100,1.44685,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,308.15,100,1.44617,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,310.65,100,1.44549,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,313.15,100,1.44483,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,315.65,100,1.44415,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,318.15,100,1.44347,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,320.65,100,1.4428,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,323.15,100,1.44221,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,325.65,100,1.44153,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,328.15,100,1.44085,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,330.65,100,1.44017,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,333.15,100,1.4395,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,335.65,100,1.43882,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
pnVbh,338.15,100,1.43814,Reinado et al. (2022),Refractive index,Liquid,AAwOrj,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,1-hexylpyridinium tetrafluoroborate,,,,,,,
