setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
mcJzT,293.15,101.325,1.54071,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,298.15,101.325,1.53921,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,303.15,101.325,1.53768,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,308.15,101.325,1.53623,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,313.15,101.325,1.53472,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,318.15,101.325,1.53319,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,323.15,101.325,1.53176,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,328.15,101.325,1.53033,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,333.15,101.325,1.5288,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,338.15,101.325,1.52743,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
mcJzT,343.15,101.325,1.52595,Vakili-Nezhaad et al. (2012),Refractive index,Liquid,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,,,,,
